"MEASURE","Measure","MONTH_OCCURENCE","Month of occurence","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","3","March","4","South Australia","A","Annual","1978","1978",1661,,
"1","Births","3","March","4","South Australia","A","Annual","1979","1979",1631,,
"1","Births","3","March","4","South Australia","A","Annual","1980","1980",1587,,
"1","Births","3","March","4","South Australia","A","Annual","1981","1981",1704,,
"1","Births","3","March","4","South Australia","A","Annual","1982","1982",1723,,
"1","Births","3","March","4","South Australia","A","Annual","1983","1983",1766,,
"1","Births","3","March","4","South Australia","A","Annual","1984","1984",1813,,
"1","Births","3","March","4","South Australia","A","Annual","1985","1985",1721,,
"1","Births","3","March","4","South Australia","A","Annual","1986","1986",1755,,
"1","Births","3","March","4","South Australia","A","Annual","1987","1987",1710,,
"1","Births","3","March","4","South Australia","A","Annual","1988","1988",1709,,
"1","Births","3","March","4","South Australia","A","Annual","1989","1989",1717,,
"1","Births","3","March","4","South Australia","A","Annual","1990","1990",1788,,
"1","Births","3","March","4","South Australia","A","Annual","1991","1991",1677,,
"1","Births","3","March","4","South Australia","A","Annual","1992","1992",1701,,
"1","Births","3","March","4","South Australia","A","Annual","1993","1993",1726,,
"1","Births","3","March","4","South Australia","A","Annual","1994","1994",1763,,
"1","Births","3","March","4","South Australia","A","Annual","1995","1995",1730,,
"1","Births","3","March","4","South Australia","A","Annual","1996","1996",1634,,
"1","Births","3","March","4","South Australia","A","Annual","1997","1997",1586,,
"1","Births","3","March","4","South Australia","A","Annual","1998","1998",1608,,
"1","Births","3","March","4","South Australia","A","Annual","1999","1999",1639,,
"1","Births","3","March","4","South Australia","A","Annual","2000","2000",1558,,
"1","Births","3","March","4","South Australia","A","Annual","2001","2001",1515,,
"1","Births","3","March","4","South Australia","A","Annual","2002","2002",1577,,
"1","Births","3","March","4","South Australia","A","Annual","2003","2003",1461,,
"1","Births","3","March","4","South Australia","A","Annual","2004","2004",1327,,
"1","Births","3","March","4","South Australia","A","Annual","2005","2005",1625,,
"1","Births","3","March","4","South Australia","A","Annual","2006","2006",1594,,
"1","Births","3","March","4","South Australia","A","Annual","2007","2007",1671,,
"1","Births","3","March","4","South Australia","A","Annual","2008","2008",1717,,
"1","Births","3","March","4","South Australia","A","Annual","2009","2009",1681,,
"1","Births","3","March","4","South Australia","A","Annual","2010","2010",1761,,
"1","Births","3","March","4","South Australia","A","Annual","2011","2011",1701,,
"1","Births","3","March","4","South Australia","A","Annual","2012","2012",1681,,
"1","Births","3","March","4","South Australia","A","Annual","2013","2013",1762,,
"1","Births","3","March","4","South Australia","A","Annual","2014","2014",1785,,
"1","Births","3","March","4","South Australia","A","Annual","2015","2015",1662,,
"1","Births","3","March","4","South Australia","A","Annual","2016","2016",1733,,
"1","Births","3","March","4","South Australia","A","Annual","2017","2017",1694,,
"1","Births","3","March","4","South Australia","A","Annual","2018","2018",1580,,
"1","Births","3","March","4","South Australia","A","Annual","2019","2019",1605,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1975","1975",80878,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1976","1976",78804,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1977","1977",78585,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1978","1978",78384,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1979","1979",77950,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1980","1980",79569,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1981","1981",83232,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1982","1982",83295,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1983","1983",83507,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1984","1984",83897,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1985","1985",84768,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1986","1986",84365,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1987","1987",85496,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1988","1988",87280,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1989","1989",88018,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1990","1990",90187,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1991","1991",88866,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1992","1992",91379,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1993","1993",89647,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1994","1994",89917,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1995","1995",89059,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1996","1996",89052,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1997","1997",88605,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1998","1998",86887,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","1999","1999",87825,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2000","2000",88415,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2001","2001",86530,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2002","2002",87239,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2003","2003",87163,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2004","2004",85731,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2005","2005",90550,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2006","2006",90814,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2007","2007",96037,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2008","2008",96745,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2009","2009",96751,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2010","2010",96823,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2011","2011",97293,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2012","2012",99509,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2013","2013",96939,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2014","2014",96789,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2015","2015",95902,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2016","2016",97729,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2017","2017",94562,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2018","2018",94388,,
"1","Births","TOT","Total","1","New South Wales","A","Annual","2019","2019",85807,,
"1","Births","9","September","2","Victoria","A","Annual","1975","1975",5137,,
"1","Births","9","September","2","Victoria","A","Annual","1976","1976",4988,,
"1","Births","9","September","2","Victoria","A","Annual","1977","1977",5083,,
"1","Births","9","September","2","Victoria","A","Annual","1978","1978",4927,,
"1","Births","9","September","2","Victoria","A","Annual","1979","1979",4801,,
"1","Births","9","September","2","Victoria","A","Annual","1980","1980",4968,,
"1","Births","9","September","2","Victoria","A","Annual","1981","1981",5111,,
"1","Births","9","September","2","Victoria","A","Annual","1982","1982",5046,,
"1","Births","9","September","2","Victoria","A","Annual","1983","1983",5269,,
"1","Births","9","September","2","Victoria","A","Annual","1984","1984",5085,,
"1","Births","9","September","2","Victoria","A","Annual","1985","1985",5151,,
"1","Births","9","September","2","Victoria","A","Annual","1986","1986",5358,,
"1","Births","9","September","2","Victoria","A","Annual","1987","1987",5400,,
"1","Births","9","September","2","Victoria","A","Annual","1988","1988",5444,,
"1","Births","9","September","2","Victoria","A","Annual","1989","1989",5470,,
"1","Births","9","September","2","Victoria","A","Annual","1990","1990",5668,,
"1","Births","9","September","2","Victoria","A","Annual","1991","1991",5390,,
"1","Births","9","September","2","Victoria","A","Annual","1992","1992",5679,,
"1","Births","9","September","2","Victoria","A","Annual","1993","1993",5527,,
"1","Births","9","September","2","Victoria","A","Annual","1994","1994",5449,,
"1","Births","9","September","2","Victoria","A","Annual","1995","1995",5215,,
"1","Births","9","September","2","Victoria","A","Annual","1996","1996",5205,,
"1","Births","9","September","2","Victoria","A","Annual","1997","1997",5205,,
"1","Births","9","September","2","Victoria","A","Annual","1998","1998",5172,,
"1","Births","9","September","2","Victoria","A","Annual","1999","1999",5445,,
"1","Births","9","September","2","Victoria","A","Annual","2000","2000",5155,,
"1","Births","9","September","2","Victoria","A","Annual","2001","2001",5249,,
"1","Births","9","September","2","Victoria","A","Annual","2002","2002",5280,,
"1","Births","9","September","2","Victoria","A","Annual","2003","2003",5399,,
"1","Births","9","September","2","Victoria","A","Annual","2004","2004",5274,,
"1","Births","9","September","2","Victoria","A","Annual","2005","2005",5552,,
"1","Births","9","September","2","Victoria","A","Annual","2006","2006",5885,,
"1","Births","9","September","2","Victoria","A","Annual","2007","2007",5964,,
"1","Births","9","September","2","Victoria","A","Annual","2008","2008",6114,,
"1","Births","9","September","2","Victoria","A","Annual","2009","2009",6114,,
"1","Births","9","September","2","Victoria","A","Annual","2010","2010",6127,,
"1","Births","9","September","2","Victoria","A","Annual","2011","2011",6135,,
"1","Births","9","September","2","Victoria","A","Annual","2012","2012",6222,,
"1","Births","9","September","2","Victoria","A","Annual","2013","2013",6307,,
"1","Births","9","September","2","Victoria","A","Annual","2014","2014",6594,,
"1","Births","9","September","2","Victoria","A","Annual","2015","2015",6647,,
"1","Births","9","September","2","Victoria","A","Annual","2016","2016",6670,,
"1","Births","9","September","2","Victoria","A","Annual","2017","2017",6397,,
"1","Births","9","September","2","Victoria","A","Annual","2018","2018",6045,,
"1","Births","9","September","2","Victoria","A","Annual","2019","2019",5842,,
"1","Births","8","August","5","Western Australia","A","Annual","1975","1975",1657,,
"1","Births","8","August","5","Western Australia","A","Annual","1976","1976",1746,,
"1","Births","8","August","5","Western Australia","A","Annual","1977","1977",1777,,
"1","Births","8","August","5","Western Australia","A","Annual","1978","1978",1757,,
"1","Births","8","August","5","Western Australia","A","Annual","1979","1979",1754,,
"1","Births","8","August","5","Western Australia","A","Annual","1980","1980",1726,,
"1","Births","8","August","5","Western Australia","A","Annual","1981","1981",1983,,
"1","Births","8","August","5","Western Australia","A","Annual","1982","1982",1920,,
"1","Births","8","August","5","Western Australia","A","Annual","1983","1983",2003,,
"1","Births","8","August","5","Western Australia","A","Annual","1984","1984",1962,,
"1","Births","8","August","5","Western Australia","A","Annual","1985","1985",1997,,
"1","Births","8","August","5","Western Australia","A","Annual","1986","1986",1993,,
"1","Births","8","August","5","Western Australia","A","Annual","1987","1987",2051,,
"1","Births","8","August","5","Western Australia","A","Annual","1988","1988",2061,,
"1","Births","8","August","5","Western Australia","A","Annual","1989","1989",2209,,
"1","Births","8","August","5","Western Australia","A","Annual","1990","1990",2221,,
"1","Births","8","August","5","Western Australia","A","Annual","1991","1991",2114,,
"1","Births","8","August","5","Western Australia","A","Annual","1992","1992",2095,,
"1","Births","8","August","5","Western Australia","A","Annual","1993","1993",2022,,
"1","Births","8","August","5","Western Australia","A","Annual","1994","1994",2128,,
"1","Births","8","August","5","Western Australia","A","Annual","1995","1995",2147,,
"1","Births","8","August","5","Western Australia","A","Annual","1996","1996",2175,,
"1","Births","8","August","5","Western Australia","A","Annual","1997","1997",2104,,
"1","Births","8","August","5","Western Australia","A","Annual","1998","1998",2130,,
"1","Births","8","August","5","Western Australia","A","Annual","1999","1999",2046,,
"1","Births","8","August","5","Western Australia","A","Annual","2000","2000",2196,,
"1","Births","8","August","5","Western Australia","A","Annual","2001","2001",2111,,
"1","Births","8","August","5","Western Australia","A","Annual","2002","2002",1994,,
"1","Births","8","August","5","Western Australia","A","Annual","2003","2003",2029,,
"1","Births","8","August","5","Western Australia","A","Annual","2004","2004",2023,,
"1","Births","8","August","5","Western Australia","A","Annual","2005","2005",2337,,
"1","Births","8","August","5","Western Australia","A","Annual","2006","2006",2479,,
"1","Births","8","August","5","Western Australia","A","Annual","2007","2007",2521,,
"1","Births","8","August","5","Western Australia","A","Annual","2008","2008",2548,,
"1","Births","8","August","5","Western Australia","A","Annual","2009","2009",2473,,
"1","Births","8","August","5","Western Australia","A","Annual","2010","2010",2577,,
"1","Births","8","August","5","Western Australia","A","Annual","2011","2011",2620,,
"1","Births","8","August","5","Western Australia","A","Annual","2012","2012",2822,,
"1","Births","8","August","5","Western Australia","A","Annual","2013","2013",2784,,
"1","Births","8","August","5","Western Australia","A","Annual","2014","2014",2816,,
"1","Births","8","August","5","Western Australia","A","Annual","2015","2015",2862,,
"1","Births","8","August","5","Western Australia","A","Annual","2016","2016",2901,,
"1","Births","8","August","5","Western Australia","A","Annual","2017","2017",2819,,
"1","Births","8","August","5","Western Australia","A","Annual","2018","2018",2708,,
"1","Births","8","August","5","Western Australia","A","Annual","2019","2019",2535,,
"1","Births","8","August","1","New South Wales","A","Annual","1975","1975",6679,,
"1","Births","8","August","1","New South Wales","A","Annual","1976","1976",6319,,
"1","Births","8","August","1","New South Wales","A","Annual","1977","1977",6629,,
"1","Births","8","August","1","New South Wales","A","Annual","1978","1978",6716,,
"1","Births","8","August","1","New South Wales","A","Annual","1979","1979",6547,,
"1","Births","8","August","1","New South Wales","A","Annual","1980","1980",6415,,
"1","Births","8","August","1","New South Wales","A","Annual","1981","1981",6998,,
"1","Births","8","August","1","New South Wales","A","Annual","1982","1982",7231,,
"1","Births","8","August","1","New South Wales","A","Annual","1983","1983",7133,,
"1","Births","8","August","1","New South Wales","A","Annual","1984","1984",7105,,
"1","Births","8","August","1","New South Wales","A","Annual","1985","1985",7211,,
"1","Births","8","August","1","New South Wales","A","Annual","1986","1986",7089,,
"1","Births","8","August","1","New South Wales","A","Annual","1987","1987",7050,,
"1","Births","8","August","1","New South Wales","A","Annual","1988","1988",7488,,
"1","Births","8","August","1","New South Wales","A","Annual","1989","1989",7740,,
"1","Births","8","August","1","New South Wales","A","Annual","1990","1990",7751,,
"1","Births","8","August","1","New South Wales","A","Annual","1991","1991",7746,,
"1","Births","8","August","1","New South Wales","A","Annual","1992","1992",7678,,
"1","Births","8","August","1","New South Wales","A","Annual","1993","1993",7505,,
"1","Births","8","August","1","New South Wales","A","Annual","1994","1994",7656,,
"1","Births","8","August","1","New South Wales","A","Annual","1995","1995",7764,,
"1","Births","8","August","1","New South Wales","A","Annual","1996","1996",7589,,
"1","Births","8","August","1","New South Wales","A","Annual","1997","1997",7442,,
"1","Births","8","August","1","New South Wales","A","Annual","1998","1998",7278,,
"1","Births","8","August","1","New South Wales","A","Annual","1999","1999",7536,,
"1","Births","8","August","1","New South Wales","A","Annual","2000","2000",7625,,
"1","Births","8","August","1","New South Wales","A","Annual","2001","2001",7520,,
"1","Births","8","August","1","New South Wales","A","Annual","2002","2002",7376,,
"1","Births","8","August","1","New South Wales","A","Annual","2003","2003",7448,,
"1","Births","8","August","1","New South Wales","A","Annual","2004","2004",7123,,
"1","Births","8","August","1","New South Wales","A","Annual","2005","2005",7693,,
"1","Births","8","August","1","New South Wales","A","Annual","2006","2006",8111,,
"1","Births","8","August","1","New South Wales","A","Annual","2007","2007",8259,,
"1","Births","8","August","1","New South Wales","A","Annual","2008","2008",8224,,
"1","Births","8","August","1","New South Wales","A","Annual","2009","2009",7942,,
"1","Births","8","August","1","New South Wales","A","Annual","2010","2010",8119,,
"1","Births","8","August","1","New South Wales","A","Annual","2011","2011",8246,,
"1","Births","8","August","1","New South Wales","A","Annual","2012","2012",8510,,
"1","Births","8","August","1","New South Wales","A","Annual","2013","2013",7969,,
"1","Births","8","August","1","New South Wales","A","Annual","2014","2014",8050,,
"1","Births","8","August","1","New South Wales","A","Annual","2015","2015",8165,,
"1","Births","8","August","1","New South Wales","A","Annual","2016","2016",8360,,
"1","Births","8","August","1","New South Wales","A","Annual","2017","2017",8174,,
"1","Births","8","August","1","New South Wales","A","Annual","2018","2018",7986,,
"1","Births","8","August","1","New South Wales","A","Annual","2019","2019",7583,,
"1","Births","7","July","6","Tasmania","A","Annual","1975","1975",554,,
"1","Births","7","July","6","Tasmania","A","Annual","1976","1976",569,,
"1","Births","7","July","6","Tasmania","A","Annual","1977","1977",560,,
"1","Births","7","July","6","Tasmania","A","Annual","1978","1978",579,,
"1","Births","7","July","6","Tasmania","A","Annual","1979","1979",578,,
"1","Births","7","July","6","Tasmania","A","Annual","1980","1980",552,,
"1","Births","7","July","6","Tasmania","A","Annual","1981","1981",597,,
"1","Births","7","July","6","Tasmania","A","Annual","1982","1982",588,,
"1","Births","7","July","6","Tasmania","A","Annual","1983","1983",616,,
"1","Births","7","July","6","Tasmania","A","Annual","1984","1984",640,,
"1","Births","7","July","6","Tasmania","A","Annual","1985","1985",616,,
"1","Births","7","July","6","Tasmania","A","Annual","1986","1986",617,,
"1","Births","7","July","6","Tasmania","A","Annual","1987","1987",576,,
"1","Births","7","July","6","Tasmania","A","Annual","1988","1988",569,,
"1","Births","7","July","6","Tasmania","A","Annual","1989","1989",595,,
"1","Births","7","July","6","Tasmania","A","Annual","1990","1990",594,,
"1","Births","7","July","6","Tasmania","A","Annual","1991","1991",595,,
"1","Births","7","July","6","Tasmania","A","Annual","1992","1992",590,,
"1","Births","7","July","6","Tasmania","A","Annual","1993","1993",586,,
"1","Births","7","July","6","Tasmania","A","Annual","1994","1994",587,,
"1","Births","7","July","6","Tasmania","A","Annual","1995","1995",599,,
"1","Births","7","July","6","Tasmania","A","Annual","1996","1996",572,,
"1","Births","7","July","6","Tasmania","A","Annual","1997","1997",562,,
"1","Births","7","July","6","Tasmania","A","Annual","1998","1998",569,,
"1","Births","7","July","6","Tasmania","A","Annual","1999","1999",507,,
"1","Births","7","July","6","Tasmania","A","Annual","2000","2000",475,,
"1","Births","7","July","6","Tasmania","A","Annual","2001","2001",443,,
"1","Births","7","July","6","Tasmania","A","Annual","2002","2002",487,,
"1","Births","7","July","6","Tasmania","A","Annual","2003","2003",498,,
"1","Births","7","July","6","Tasmania","A","Annual","2004","2004",515,,
"1","Births","7","July","6","Tasmania","A","Annual","2005","2005",530,,
"1","Births","7","July","6","Tasmania","A","Annual","2006","2006",567,,
"1","Births","7","July","6","Tasmania","A","Annual","2007","2007",598,,
"1","Births","7","July","6","Tasmania","A","Annual","2008","2008",570,,
"1","Births","7","July","6","Tasmania","A","Annual","2009","2009",510,,
"1","Births","7","July","6","Tasmania","A","Annual","2010","2010",490,,
"1","Births","7","July","6","Tasmania","A","Annual","2011","2011",541,,
"1","Births","7","July","6","Tasmania","A","Annual","2012","2012",508,,
"1","Births","7","July","6","Tasmania","A","Annual","2013","2013",502,,
"1","Births","7","July","6","Tasmania","A","Annual","2014","2014",478,,
"1","Births","7","July","6","Tasmania","A","Annual","2015","2015",498,,
"1","Births","7","July","6","Tasmania","A","Annual","2016","2016",480,,
"1","Births","7","July","6","Tasmania","A","Annual","2017","2017",426,,
"1","Births","7","July","6","Tasmania","A","Annual","2018","2018",431,,
"1","Births","7","July","6","Tasmania","A","Annual","2019","2019",496,,
"1","Births","2","February","1","New South Wales","A","Annual","1975","1975",6412,,
"1","Births","2","February","1","New South Wales","A","Annual","1976","1976",6599,,
"1","Births","2","February","1","New South Wales","A","Annual","1977","1977",6357,,
"1","Births","2","February","1","New South Wales","A","Annual","1978","1978",6376,,
"1","Births","2","February","1","New South Wales","A","Annual","1979","1979",6277,,
"1","Births","2","February","1","New South Wales","A","Annual","1980","1980",6267,,
"1","Births","2","February","1","New South Wales","A","Annual","1981","1981",6548,,
"1","Births","2","February","1","New South Wales","A","Annual","1982","1982",6437,,
"1","Births","2","February","1","New South Wales","A","Annual","1983","1983",6801,,
"1","Births","2","February","1","New South Wales","A","Annual","1984","1984",6684,,
"1","Births","2","February","1","New South Wales","A","Annual","1985","1985",6573,,
"1","Births","2","February","1","New South Wales","A","Annual","1986","1986",6559,,
"1","Births","2","February","1","New South Wales","A","Annual","1987","1987",6828,,
"1","Births","2","February","1","New South Wales","A","Annual","1988","1988",6816,,
"1","Births","2","February","1","New South Wales","A","Annual","1989","1989",6642,,
"1","Births","2","February","1","New South Wales","A","Annual","1990","1990",6866,,
"1","Births","2","February","1","New South Wales","A","Annual","1991","1991",6861,,
"1","Births","2","February","1","New South Wales","A","Annual","1992","1992",7309,,
"1","Births","2","February","1","New South Wales","A","Annual","1993","1993",6958,,
"1","Births","2","February","1","New South Wales","A","Annual","1994","1994",6949,,
"1","Births","2","February","1","New South Wales","A","Annual","1995","1995",6947,,
"1","Births","2","February","1","New South Wales","A","Annual","1996","1996",6939,,
"1","Births","2","February","1","New South Wales","A","Annual","1997","1997",6771,,
"1","Births","2","February","1","New South Wales","A","Annual","1998","1998",6649,,
"1","Births","2","February","1","New South Wales","A","Annual","1999","1999",6839,,
"1","Births","2","February","1","New South Wales","A","Annual","2000","2000",7060,,
"1","Births","2","February","1","New South Wales","A","Annual","2001","2001",6780,,
"1","Births","2","February","1","New South Wales","A","Annual","2002","2002",6879,,
"1","Births","2","February","1","New South Wales","A","Annual","2003","2003",6633,,
"1","Births","2","February","1","New South Wales","A","Annual","2004","2004",6795,,
"1","Births","2","February","1","New South Wales","A","Annual","2005","2005",6831,,
"1","Births","2","February","1","New South Wales","A","Annual","2006","2006",6538,,
"1","Births","2","February","1","New South Wales","A","Annual","2007","2007",7444,,
"1","Births","2","February","1","New South Wales","A","Annual","2008","2008",7613,,
"1","Births","2","February","1","New South Wales","A","Annual","2009","2009",7578,,
"1","Births","2","February","1","New South Wales","A","Annual","2010","2010",7516,,
"1","Births","2","February","1","New South Wales","A","Annual","2011","2011",7656,,
"1","Births","2","February","1","New South Wales","A","Annual","2012","2012",7800,,
"1","Births","2","February","1","New South Wales","A","Annual","2013","2013",7724,,
"1","Births","2","February","1","New South Wales","A","Annual","2014","2014",7666,,
"1","Births","2","February","1","New South Wales","A","Annual","2015","2015",7483,,
"1","Births","2","February","1","New South Wales","A","Annual","2016","2016",7943,,
"1","Births","2","February","1","New South Wales","A","Annual","2017","2017",7409,,
"1","Births","2","February","1","New South Wales","A","Annual","2018","2018",7312,,
"1","Births","2","February","1","New South Wales","A","Annual","2019","2019",7391,,
"1","Births","12","December","3","Queensland","A","Annual","1975","1975",2831,,
"1","Births","12","December","3","Queensland","A","Annual","1976","1976",2769,,
"1","Births","12","December","3","Queensland","A","Annual","1977","1977",2804,,
"1","Births","12","December","3","Queensland","A","Annual","1978","1978",2754,,
"1","Births","12","December","3","Queensland","A","Annual","1979","1979",2696,,
"1","Births","12","December","3","Queensland","A","Annual","1980","1980",3138,,
"1","Births","12","December","3","Queensland","A","Annual","1981","1981",3215,,
"1","Births","12","December","3","Queensland","A","Annual","1982","1982",3282,,
"1","Births","12","December","3","Queensland","A","Annual","1983","1983",3168,,
"1","Births","12","December","3","Queensland","A","Annual","1984","1984",3187,,
"1","Births","12","December","3","Queensland","A","Annual","1985","1985",3182,,
"1","Births","12","December","3","Queensland","A","Annual","1986","1986",3302,,
"1","Births","12","December","3","Queensland","A","Annual","1987","1987",3264,,
"1","Births","12","December","3","Queensland","A","Annual","1988","1988",3537,,
"1","Births","12","December","3","Queensland","A","Annual","1989","1989",3539,,
"1","Births","12","December","3","Queensland","A","Annual","1990","1990",3642,,
"1","Births","12","December","3","Queensland","A","Annual","1991","1991",3667,,
"1","Births","12","December","3","Queensland","A","Annual","1992","1992",3681,,
"1","Births","12","December","3","Queensland","A","Annual","1993","1993",3875,,
"1","Births","12","December","3","Queensland","A","Annual","1994","1994",3969,,
"1","Births","12","December","3","Queensland","A","Annual","1995","1995",3613,,
"1","Births","12","December","3","Queensland","A","Annual","1996","1996",3838,,
"1","Births","12","December","3","Queensland","A","Annual","1997","1997",3854,,
"1","Births","12","December","3","Queensland","A","Annual","1998","1998",3729,,
"1","Births","12","December","3","Queensland","A","Annual","1999","1999",3953,,
"1","Births","12","December","3","Queensland","A","Annual","2000","2000",3734,,
"1","Births","12","December","3","Queensland","A","Annual","2001","2001",3815,,
"1","Births","12","December","3","Queensland","A","Annual","2002","2002",3924,,
"1","Births","12","December","3","Queensland","A","Annual","2003","2003",4107,,
"1","Births","12","December","3","Queensland","A","Annual","2004","2004",4096,,
"1","Births","12","December","3","Queensland","A","Annual","2005","2005",4563,,
"1","Births","12","December","3","Queensland","A","Annual","2006","2006",4526,,
"1","Births","12","December","3","Queensland","A","Annual","2007","2007",4729,,
"1","Births","12","December","3","Queensland","A","Annual","2008","2008",5173,,
"1","Births","12","December","3","Queensland","A","Annual","2009","2009",5063,,
"1","Births","12","December","3","Queensland","A","Annual","2010","2010",4849,,
"1","Births","12","December","3","Queensland","A","Annual","2011","2011",4924,,
"1","Births","12","December","3","Queensland","A","Annual","2012","2012",5053,,
"1","Births","12","December","3","Queensland","A","Annual","2013","2013",5011,,
"1","Births","12","December","3","Queensland","A","Annual","2014","2014",5016,,
"1","Births","12","December","3","Queensland","A","Annual","2015","2015",4801,,
"1","Births","12","December","3","Queensland","A","Annual","2016","2016",4639,,
"1","Births","12","December","3","Queensland","A","Annual","2017","2017",4537,,
"1","Births","12","December","3","Queensland","A","Annual","2018","2018",4490,,
"1","Births","12","December","3","Queensland","A","Annual","2019","2019",1679,,
"1","Births","6","June","3","Queensland","A","Annual","1975","1975",3027,,
"1","Births","6","June","3","Queensland","A","Annual","1976","1976",2874,,
"1","Births","6","June","3","Queensland","A","Annual","1977","1977",3053,,
"1","Births","6","June","3","Queensland","A","Annual","1978","1978",2891,,
"1","Births","6","June","3","Queensland","A","Annual","1979","1979",2972,,
"1","Births","6","June","3","Queensland","A","Annual","1980","1980",3105,,
"1","Births","6","June","3","Queensland","A","Annual","1981","1981",3350,,
"1","Births","6","June","3","Queensland","A","Annual","1982","1982",3522,,
"1","Births","6","June","3","Queensland","A","Annual","1983","1983",3520,,
"1","Births","6","June","3","Queensland","A","Annual","1984","1984",3364,,
"1","Births","6","June","3","Queensland","A","Annual","1985","1985",3320,,
"1","Births","6","June","3","Queensland","A","Annual","1986","1986",3429,,
"1","Births","6","June","3","Queensland","A","Annual","1987","1987",3252,,
"1","Births","6","June","3","Queensland","A","Annual","1988","1988",3468,,
"1","Births","6","June","3","Queensland","A","Annual","1989","1989",3607,,
"1","Births","6","June","3","Queensland","A","Annual","1990","1990",3794,,
"1","Births","6","June","3","Queensland","A","Annual","1991","1991",3788,,
"1","Births","6","June","3","Queensland","A","Annual","1992","1992",3967,,
"1","Births","6","June","3","Queensland","A","Annual","1993","1993",4014,,
"1","Births","6","June","3","Queensland","A","Annual","1994","1994",3951,,
"1","Births","6","June","3","Queensland","A","Annual","1995","1995",4007,,
"1","Births","6","June","3","Queensland","A","Annual","1996","1996",3902,,
"1","Births","6","June","3","Queensland","A","Annual","1997","1997",4097,,
"1","Births","6","June","3","Queensland","A","Annual","1998","1998",3923,,
"1","Births","6","June","3","Queensland","A","Annual","1999","1999",3981,,
"1","Births","6","June","3","Queensland","A","Annual","2000","2000",4019,,
"1","Births","6","June","3","Queensland","A","Annual","2001","2001",4036,,
"1","Births","6","June","3","Queensland","A","Annual","2002","2002",3956,,
"1","Births","6","June","3","Queensland","A","Annual","2003","2003",4275,,
"1","Births","6","June","3","Queensland","A","Annual","2004","2004",3924,,
"1","Births","6","June","3","Queensland","A","Annual","2005","2005",4576,,
"1","Births","6","June","3","Queensland","A","Annual","2006","2006",4635,,
"1","Births","6","June","3","Queensland","A","Annual","2007","2007",4847,,
"1","Births","6","June","3","Queensland","A","Annual","2008","2008",4968,,
"1","Births","6","June","3","Queensland","A","Annual","2009","2009",5116,,
"1","Births","6","June","3","Queensland","A","Annual","2010","2010",5228,,
"1","Births","6","June","3","Queensland","A","Annual","2011","2011",5217,,
"1","Births","6","June","3","Queensland","A","Annual","2012","2012",5289,,
"1","Births","6","June","3","Queensland","A","Annual","2013","2013",5233,,
"1","Births","6","June","3","Queensland","A","Annual","2014","2014",5105,,
"1","Births","6","June","3","Queensland","A","Annual","2015","2015",5073,,
"1","Births","6","June","3","Queensland","A","Annual","2016","2016",5232,,
"1","Births","6","June","3","Queensland","A","Annual","2017","2017",5033,,
